rule,frequency,sup,confidence,label,ID 
"['VBZ', 'DT', 'RB_similar', 'JJ', 'NN']",1,1,1.0,NO,3556
"['VBZ', 'DT', 'RB_similar', 'NN']",1,1,1.0,NO,3557
"['VBZ', 'DT', 'JJR_less']",2,2,1.0,NO,3558
"['VBZ', 'DT', 'JJR_less', 'IN']",2,2,1.0,NO,3559
"['VBZ', 'DT', 'JJR_less', 'IN', 'DT']",2,2,1.0,NO,3560
"['VBZ', 'DT', 'JJR_less', 'DT']",2,2,1.0,NO,3561
"['VBZ', 'DT', 'DT']",4,4,1.0,NO,3562
"['VBZ', 'DT', 'NN_differ']",1,1,1.0,NO,3563
"['VBZ', 'DT', 'NN_differ', 'TO']",1,1,1.0,NO,3564
"['VBZ', 'DT', 'NN_differ', 'TO', 'DT']",1,1,1.0,NO,3565
"['VBZ', 'DT', 'NN_differ', 'DT']",1,1,1.0,NO,3566
"['VBZ', 'DT', 'TO']",1,1,1.0,NO,3567
"['VBZ', 'DT', 'TO', 'DT']",1,1,1.0,NO,3568
"['VBZ', 'JJS_best', 'NN', 'RB']",2,2,1.0,YES,3569
"['VBZ', 'JJS_best', 'NN', 'IN']",4,4,1.0,NO,3570
"['VBZ', 'JJS_best', 'RB']",2,2,1.0,YES,3571
"['VBZ', 'JJS_best', 'IN']",7,7,1.0,NO,3572
"['VBZ', 'JJS_best', 'IN', 'DT']",1,1,1.0,NO,3573
"['VBZ', 'JJS_best', 'VBG']",1,1,1.0,NO,3574
"['VBZ', 'JJS_best', 'VBG', 'IN']",1,1,1.0,NO,3575
"['VBZ', 'JJS_best', 'DT']",1,1,1.0,NO,3576
"['VBZ', 'JJS_best', 'NNS']",1,1,1.0,NO,3577
"['VBZ', 'JJS_best', 'NNS', 'IN']",1,1,1.0,NO,3578
"['VBZ', 'NN', 'RB']",4,4,1.0,YES,3579
"['VBZ', 'NN', 'RBR_more']",2,2,1.0,YES,3580
"['VBZ', 'NN', 'RBR_more', 'JJ']",2,2,1.0,YES,3581
"['VBZ', 'NN', 'RBR_more', 'JJ', 'RB']",2,2,1.0,YES,3582
"['VBZ', 'NN', 'RBR_more', 'RB']",2,2,1.0,YES,3583
"['VBZ', 'NN', 'JJ']",2,2,1.0,YES,3584
"['VBZ', 'NN', 'JJ', 'RB']",2,2,1.0,YES,3585
"['VBZ', 'NN', 'CC']",2,2,1.0,NO,3586
"['VBZ', 'NN', 'IN_like']",1,1,1.0,NO,3587
"['VBZ', 'NN', 'IN_like', 'DT']",1,1,1.0,NO,3588
"['VBZ', 'NN', 'IN_like', 'DT', 'JJR']",1,1,1.0,NO,3589
"['VBZ', 'NN', 'IN_like', 'JJR']",1,1,1.0,NO,3590
"['VBZ', 'NN', 'DT']",1,1,1.0,NO,3591
"['VBZ', 'NN', 'DT', 'JJR']",1,1,1.0,NO,3592
"['VBZ', 'NN', 'JJR']",1,1,1.0,NO,3593
"['VBZ', 'JJR_better', 'IN', 'NN']",8,8,1.0,YES,3594
"['VBZ', 'JJR_better', 'IN', 'JJS']",2,2,1.0,NO,3595
"['VBZ', 'JJR_better', 'IN', 'JJR']",2,2,1.0,NO,3596
"['VBZ', 'JJR_better', 'NN']",8,8,1.0,YES,3597
"['VBZ', 'JJR_better', ""''""]",4,4,1.0,YES,3598
"['VBZ', 'JJR_better', 'CC']",2,2,1.0,NO,3599
"['VBZ', 'JJR_better', 'CC', 'JJ']",2,2,1.0,NO,3600
"['VBZ', 'JJR_better', 'JJ']",2,2,1.0,NO,3601
"['VBZ', 'JJR_better', 'JJS']",2,2,1.0,NO,3602
"['VBZ', 'JJR_better', 'JJR']",2,2,1.0,NO,3603
"['VBZ', 'JJR_more', 'NN']",2,2,1.0,YES,3604
"['VBZ', 'JJR_more', 'NN', 'NN']",2,2,1.0,YES,3605
"['VBZ', 'JJR_more', 'IN']",6,6,1.0,NO,3606
"['VBZ', 'JJR_more', 'IN', 'DT']",5,5,1.0,NO,3607
"['VBZ', 'JJR_more', 'DT']",5,5,1.0,NO,3608
"['VBZ', 'JJR_more', 'NNS']",1,1,1.0,NO,3609
"['VBZ', 'JJR_more', 'NNS', 'IN']",1,1,1.0,NO,3610
"['VBZ', 'JJR_more', 'CC']",1,1,1.0,NO,3611
"['VBZ', 'JJR_more', 'CC', 'JJR']",1,1,1.0,NO,3612
"['VBZ', 'JJR_more', 'JJR']",1,1,1.0,NO,3613
"['VBZ', 'VBG', 'JJR_better']",4,4,1.0,YES,3614
"['VBZ', 'VBG', 'JJR_better', ""''""]",4,4,1.0,YES,3615
"['VBZ', 'VBG', ""''""]",4,4,1.0,YES,3616
"['VBZ', 'VBG', 'JJR_older']",1,1,1.0,NO,3617
"['VBZ', 'VBG', 'JJR_older', 'CC']",1,1,1.0,NO,3618
"['VBZ', 'VBG', 'JJR_older', 'CC', 'VBZ']",1,1,1.0,NO,3619
"['VBZ', 'VBG', 'JJR_older', 'VBZ']",1,1,1.0,NO,3620
"['VBZ', 'VBG', 'CC']",3,3,1.0,NO,3621
"['VBZ', 'VBG', 'CC', 'VBZ']",1,1,1.0,NO,3622
"['VBZ', 'VBG', 'CC', 'RBR']",2,2,1.0,NO,3623
"['VBZ', 'VBG', 'VBZ']",1,1,1.0,NO,3624
"['VBZ', 'VBG', 'RBR_better']",2,2,1.0,NO,3625
"['VBZ', 'VBG', 'RBR_better', 'CC']",2,2,1.0,NO,3626
"['VBZ', 'VBG', 'RBR_better', 'CC', 'RBR']",2,2,1.0,NO,3627
"['VBZ', 'VBG', 'RBR_better', 'RBR']",2,2,1.0,NO,3628
"['VBZ', 'VBG', 'RBR']",2,2,1.0,NO,3629
"['VBZ', 'VBG', 'DT']",1,1,1.0,NO,3630
"['VBZ', 'VBG', 'RBR_more']",1,1,1.0,NO,3631
"['VBZ', 'VBG', 'RBR_more', 'JJ']",1,1,1.0,NO,3632
"['VBZ', 'VBG', 'RBR_more', 'JJ', 'NN']",1,1,1.0,NO,3633
"['VBZ', 'VBG', 'RBR_more', 'NN']",1,1,1.0,NO,3634
"['VBZ', 'VBG', 'JJ']",1,1,1.0,NO,3635
"['VBZ', 'VBG', 'JJ', 'NN']",1,1,1.0,NO,3636
"['VBZ', 'VBG', 'NN']",1,1,1.0,NO,3637
"['VBZ', 'VBN', 'IN']",1,1,1.0,NO,3638
"['VBZ', 'VBN', 'JJR_more']",1,1,1.0,NO,3639
"['VBZ', 'VBN', 'JJR_more', 'CC']",1,1,1.0,NO,3640
"['VBZ', 'VBN', 'JJR_more', 'CC', 'JJR']",1,1,1.0,NO,3641
"['VBZ', 'VBN', 'JJR_more', 'JJR']",1,1,1.0,NO,3642
"['VBZ', 'VBN', 'CC']",1,1,1.0,NO,3643
"['VBZ', 'VBN', 'CC', 'JJR']",1,1,1.0,NO,3644
"['VBZ', 'VBN', 'JJR']",1,1,1.0,NO,3645
"['VBZ', 'VBN', 'DT_all']",2,2,1.0,NO,3646
"['VBZ', 'VBN', 'DT_all', 'RB']",2,2,1.0,NO,3647
"['VBZ', 'VBN', 'DT_all', 'RB', 'RB']",2,2,1.0,NO,3648
"['VBZ', 'VBN', 'RB']",2,2,1.0,NO,3649
"['VBZ', 'VBN', 'RB', 'RB']",2,2,1.0,NO,3650
"['VBZ', 'JJS_worst', 'NN', 'IN']",4,4,1.0,YES,3651
"['VBZ', 'JJS_worst', 'NN', 'NN']",1,1,1.0,NO,3652
"['VBZ', 'JJS_worst', 'IN']",4,4,1.0,YES,3653
"['VBZ', 'JJS_worst', 'JJ']",1,1,1.0,NO,3654
"['VBZ', 'JJS_worst', 'JJ', 'VBN']",1,1,1.0,NO,3655
"['VBZ', 'JJS_worst', 'VBN']",1,1,1.0,NO,3656
"['VBZ', 'RBR_less']",4,4,1.0,YES,3657
"['VBZ', 'RBR_less', 'JJ']",4,4,1.0,YES,3658
"['VBZ', 'JJS_latest']",2,2,1.0,YES,3659
"['VBZ', 'JJS_latest', 'NN']",2,2,1.0,YES,3660
"['VBZ', 'JJS_latest', 'NN', 'IN']",2,2,1.0,YES,3661
"['VBZ', 'JJS_latest', 'IN']",2,2,1.0,YES,3662
"['VBZ', 'RBR_closer']",2,2,1.0,NO,3663
"['VBZ', 'RBR_closer', 'TO']",2,2,1.0,NO,3664
"['VBZ', 'RBR_closer', 'TO', 'NN']",1,1,1.0,NO,3665
"['VBZ', 'RBR_closer', 'TO', 'VB']",1,1,1.0,NO,3666
"['VBZ', 'RBR_closer', 'NN']",1,1,1.0,NO,3667
"['VBZ', 'RBR_closer', 'VB']",1,1,1.0,NO,3668
"['VBZ', 'TO']",5,5,1.0,NO,3669
"['VBZ', 'TO', 'NN']",1,1,1.0,NO,3670
"['VBZ', 'TO', 'DT']",2,2,1.0,NO,3671
"['VBZ', 'TO', 'VB']",1,1,1.0,NO,3672
"['VBZ', 'TO', 'VB_altern']",1,1,1.0,NO,3673
"['VBZ', 'TO', 'VB_altern', 'IN']",1,1,1.0,NO,3674
"['VBZ', 'TO', 'VB_altern', 'IN', 'JJ']",1,1,1.0,NO,3675
"['VBZ', 'TO', 'VB_altern', 'JJ']",1,1,1.0,NO,3676
"['VBZ', 'TO', 'IN']",1,1,1.0,NO,3677
"['VBZ', 'TO', 'IN', 'JJ']",1,1,1.0,NO,3678
"['VBZ', 'TO', 'JJ']",1,1,1.0,NO,3679
"['VBZ', 'RBS_best']",2,2,1.0,NO,3680
"['VBZ', 'RBS_best', 'JJ']",1,1,1.0,NO,3681
"['VBZ', 'RBS_best', 'JJ', 'NN']",1,1,1.0,NO,3682
"['VBZ', 'RBS_best', 'NN']",1,1,1.0,NO,3683
"['VBZ', 'RBS_best', 'VBN']",1,1,1.0,NO,3684
"['VBZ', 'RBS_best', 'VBN', 'IN']",1,1,1.0,NO,3685
"['VBZ', 'RBS_best', 'IN']",1,1,1.0,NO,3686
"['VBZ', 'JJS_least']",2,2,1.0,NO,3687
"['VBZ', 'JJS_least', 'CD']",2,2,1.0,NO,3688
"['VBZ', 'JJS_least', 'CD', 'NN']",2,2,1.0,NO,3689
"['VBZ', 'JJS_least', 'NN']",2,2,1.0,NO,3690
"['VBZ', 'CD']",2,2,1.0,NO,3691
"['VBZ', 'CD', 'NN']",2,2,1.0,NO,3692
"['VBZ', 'IN_like']",8,8,1.0,NO,3693
"['VBZ', 'IN_like', 'DT']",6,6,1.0,NO,3694
"['VBZ', 'IN_like', 'DT', 'CC']",1,1,1.0,NO,3695
"['VBZ', 'IN_like', 'DT', 'NN']",2,2,1.0,NO,3696
"['VBZ', 'IN_like', 'DT', 'JJ']",2,2,1.0,NO,3697
"['VBZ', 'IN_like', 'DT', 'JJR']",1,1,1.0,NO,3698
"['VBZ', 'IN_like', 'CC']",1,1,1.0,NO,3699
"['VBZ', 'IN_like', 'NN']",4,4,1.0,NO,3700
"['VBZ', 'IN_like', 'NN', 'NN']",2,2,1.0,NO,3701
"['VBZ', 'IN_like', 'JJ']",2,2,1.0,NO,3702
"['VBZ', 'IN_like', 'JJR']",1,1,1.0,NO,3703
"['VBZ', 'CC']",14,14,1.0,NO,3704
"['VBZ', 'CC', 'PRP']",1,1,1.0,NO,3705
"['VBZ', 'CC', 'VBZ']",1,1,1.0,NO,3706
"['VBZ', 'CC', 'RBR']",2,2,1.0,NO,3707
"['VBZ', 'CC', 'JJ']",2,2,1.0,NO,3708
"['VBZ', 'CC', 'DT']",1,1,1.0,NO,3709
"['VBZ', 'CC', 'JJR']",1,1,1.0,NO,3710
"['VBZ', 'JJ_recommend']",1,1,1.0,NO,3711
"['VBZ', 'JJ_recommend', ""''""]",1,1,1.0,NO,3712
"['VBZ', 'RBR_longer']",1,1,1.0,NO,3713
"['VBZ', 'RBR_longer', 'PRP']",1,1,1.0,NO,3714
"['VBZ', 'RBR_longer', 'PRP', ""''""]",1,1,1.0,NO,3715
"['VBZ', 'RBR_longer', ""''""]",1,1,1.0,NO,3716
"['VBZ', 'VB_top']",1,1,1.0,NO,3717
"['VBZ', 'VB_top', 'PRP$']",1,1,1.0,NO,3718
"['VBZ', 'VB_top', 'PRP$', 'JJ']",1,1,1.0,NO,3719
"['VBZ', 'VB_top', 'JJ']",1,1,1.0,NO,3720
"['VBZ', 'PRP$']",2,2,1.0,NO,3721
"['VBZ', 'PRP$', 'JJ']",1,1,1.0,NO,3722
"['VBZ', 'PRP$', 'JJ_second']",1,1,1.0,NO,3723
"['VBZ', 'PRP$', 'JJ_second', 'NN']",1,1,1.0,NO,3724
"['VBZ', 'PRP$', 'JJ_second', 'NN', 'IN']",1,1,1.0,NO,3725
"['VBZ', 'PRP$', 'JJ_second', 'IN']",1,1,1.0,NO,3726
"['VBZ', 'PRP$', 'NN']",1,1,1.0,NO,3727
"['VBZ', 'PRP$', 'NN', 'IN']",1,1,1.0,NO,3728
"['VBZ', 'PRP$', 'IN']",1,1,1.0,NO,3729
"['VBZ', 'JJ_similar']",3,3,1.0,NO,3730
"['VBZ', 'JJ_similar', 'TO']",1,1,1.0,NO,3731
"['VBZ', 'JJ_similar', 'TO', 'DT']",1,1,1.0,NO,3732
"['VBZ', 'JJ_similar', 'DT']",2,2,1.0,NO,3733
"['VBZ', 'JJ_similar', 'VBG']",1,1,1.0,NO,3734
"['VBZ', 'JJ_similar', 'VBG', 'DT']",1,1,1.0,NO,3735
"['VBZ', 'JJ_similar', 'NNS']",1,1,1.0,NO,3736
"['VBZ', 'JJ_similar', 'NNS', 'NN']",1,1,1.0,NO,3737
"['VBZ', 'JJ_similar', 'NN']",1,1,1.0,NO,3738
"['VBZ', 'JJ_same']",1,1,1.0,NO,3739
"['VBZ', 'JJ_same', 'NN']",1,1,1.0,NO,3740
"['VBZ', 'JJ_same', 'NN', 'CC']",1,1,1.0,NO,3741
"['VBZ', 'JJ_same', 'CC']",1,1,1.0,NO,3742
"['VBZ', 'JJS_greatest']",1,1,1.0,NO,3743
"['VBZ', 'JJS_greatest', 'NN']",1,1,1.0,NO,3744
"['VBZ', 'JJS_greatest', 'NN', 'IN']",1,1,1.0,NO,3745
"['VBZ', 'JJS_greatest', 'IN']",1,1,1.0,NO,3746
"['VBZ', 'JJ_second']",1,1,1.0,NO,3747
"['VBZ', 'JJ_second', 'NN']",1,1,1.0,NO,3748
"['VBZ', 'JJ_second', 'NN', 'IN']",1,1,1.0,NO,3749
"['VBZ', 'JJ_second', 'IN']",1,1,1.0,NO,3750
"['VBZ', 'DT_all']",9,9,1.0,NO,3751
"['VBZ', 'DT_all', 'NN']",1,1,1.0,NO,3752
"['VBZ', 'DT_all', 'NN', 'CC']",1,1,1.0,NO,3753
"['VBZ', 'DT_all', 'CC']",2,2,1.0,NO,3754
"['VBZ', 'DT_all', 'CC', 'DT']",1,1,1.0,NO,3755
"['VBZ', 'DT_all', 'VBD']",1,1,1.0,NO,3756
"['VBZ', 'DT_all', 'VBD', 'JJ']",1,1,1.0,NO,3757
"['VBZ', 'DT_all', 'JJ']",1,1,1.0,NO,3758
"['VBZ', 'DT_all', 'PRP']",2,2,1.0,NO,3759
"['VBZ', 'DT_all', 'PRP', 'VBP']",2,2,1.0,NO,3760
"['VBZ', 'DT_all', 'VBP']",2,2,1.0,NO,3761
"['VBZ', 'DT_all', 'NNS']",1,1,1.0,NO,3762
"['VBZ', 'DT_all', 'NNS', 'IN']",1,1,1.0,NO,3763
"['VBZ', 'DT_all', 'IN']",2,2,1.0,NO,3764
"['VBZ', 'DT_all', 'IN', 'DT']",1,1,1.0,NO,3765
"['VBZ', 'DT_all', 'DT']",2,2,1.0,NO,3766
"['VBZ', 'DT_all', 'RB']",2,2,1.0,NO,3767
"['VBZ', 'DT_all', 'RB', 'RB']",2,2,1.0,NO,3768
"['VBZ', 'VBD']",5,5,1.0,NO,3769
"['VBZ', 'VBD', 'JJ']",1,1,1.0,NO,3770
"['VBZ', 'VBD', 'DT_all']",1,1,1.0,NO,3771
"['VBZ', 'VBD', 'DT_all', 'IN']",1,1,1.0,NO,3772
"['VBZ', 'VBD', 'DT_all', 'IN', 'DT']",1,1,1.0,NO,3773
"['VBZ', 'VBD', 'DT_all', 'DT']",1,1,1.0,NO,3774
"['VBZ', 'VBD', 'IN']",1,1,1.0,NO,3775
"['VBZ', 'VBD', 'IN', 'DT']",1,1,1.0,NO,3776
"['VBZ', 'VBD', 'DT']",1,1,1.0,NO,3777
"['VBZ', 'JJR_cameron']",1,1,1.0,NO,3778
"['VBZ', 'JJR_cameron', 'JJ']",1,1,1.0,NO,3779
"['VBZ', 'JJR_cameron', 'JJ', 'CC']",1,1,1.0,NO,3780
"['VBZ', 'JJR_cameron', 'CC']",1,1,1.0,NO,3781
"['VBZ', 'RB_differ']",1,1,1.0,NO,3782
"['VBZ', 'RB_differ', 'CC']",1,1,1.0,NO,3783
"['VBZ', 'RB_differ', 'CC', 'PRP']",1,1,1.0,NO,3784
"['VBZ', 'RB_differ', 'PRP']",1,1,1.0,NO,3785
"['VBZ', 'JJ_top']",1,1,1.0,NO,3786
"['VBZ', 'JJ_top', 'NN']",1,1,1.0,NO,3787
"['VBZ', 'JJ_top', 'NN', 'NN']",1,1,1.0,NO,3788
"['VBZ', 'RB_togeth']",1,1,1.0,NO,3789
"['VBZ', 'RB_togeth', 'DT']",1,1,1.0,NO,3790
"['VBZ', 'RB_togeth', 'DT', 'JJ']",1,1,1.0,NO,3791
"['VBZ', 'RB_togeth', 'JJ']",1,1,1.0,NO,3792
"['VBZ', 'VB']",3,3,1.0,NO,3793
"['VBZ', 'VB', 'DT_all']",1,1,1.0,NO,3794
"['VBZ', 'VB', 'DT_all', 'PRP']",1,1,1.0,NO,3795
"['VBZ', 'VB', 'DT_all', 'PRP', 'VBP']",1,1,1.0,NO,3796
"['VBZ', 'VB', 'DT_all', 'VBP']",1,1,1.0,NO,3797
"['VBZ', 'VB', 'PRP']",1,1,1.0,NO,3798
"['VBZ', 'VB', 'PRP', 'VBP']",1,1,1.0,NO,3799
"['VBZ', 'VB', 'VBP']",1,1,1.0,NO,3800
"['VBZ', 'VBP']",2,2,1.0,NO,3801
"['VBZ', 'JJR_older']",1,1,1.0,NO,3802
"['VBZ', 'JJR_older', 'CC']",1,1,1.0,NO,3803
"['VBZ', 'JJR_older', 'CC', 'VBZ']",1,1,1.0,NO,3804
"['VBZ', 'JJR_older', 'VBZ']",1,1,1.0,NO,3805
"['VBZ', 'VBZ']",1,1,1.0,NO,3806
"['VBZ', 'RBR']",3,3,1.0,NO,3807
"['VBZ', 'WP']",3,3,1.0,NO,3808
"['VBZ', 'WP', 'JJS_most']",2,2,1.0,NO,3809
"['VBZ', 'WP', 'JJS_most', 'NNS']",2,2,1.0,NO,3810
"['VBZ', 'WP', 'JJS_most', 'NNS', 'VBD']",2,2,1.0,NO,3811
"['VBZ', 'WP', 'JJS_most', 'VBD']",2,2,1.0,NO,3812
"['VBZ', 'WP', 'NNS']",2,2,1.0,NO,3813
"['VBZ', 'WP', 'NNS', 'VBD']",2,2,1.0,NO,3814
"['VBZ', 'WP', 'VBD']",2,2,1.0,NO,3815
"['VBZ', 'RBS_most']",6,6,1.0,NO,3816
"['VBZ', 'RBS_most', 'JJ']",6,6,1.0,NO,3817
"['VBZ', 'RBS_most', 'JJ', 'IN']",2,2,1.0,NO,3818
"['VBZ', 'RBS_most', 'JJ', 'JJ']",2,2,1.0,NO,3819
"['VBZ', 'RBS_most', 'JJ', 'WRB']",2,2,1.0,NO,3820
"['VBZ', 'RBS_most', 'IN']",2,2,1.0,NO,3821
"['VBZ', 'RBS_most', 'WRB']",2,2,1.0,NO,3822
"['VBZ', 'JJR']",4,4,1.0,NO,3823
"['VBZ', 'RB_similar']",1,1,1.0,NO,3824
"['VBZ', 'RB_similar', 'JJ']",1,1,1.0,NO,3825
"['VBZ', 'RB_similar', 'JJ', 'NN']",1,1,1.0,NO,3826
"['VBZ', 'RB_similar', 'NN']",1,1,1.0,NO,3827
"['VBZ', 'RP']",1,1,1.0,NO,3828
"['VBZ', 'IN_befor']",1,1,1.0,NO,3829
"['VBZ', 'IN_befor', 'PRP']",1,1,1.0,NO,3830
"['VBZ', 'IN_befor', 'PRP', 'VBD']",1,1,1.0,NO,3831
"['VBZ', 'IN_befor', 'VBD']",1,1,1.0,NO,3832
"['VBZ', 'JJ_differ']",1,1,1.0,NO,3833
"['VBZ', 'JJ_differ', 'RB']",1,1,1.0,NO,3834
"['VBZ', 'JJ_differ', 'RB', 'RBR']",1,1,1.0,NO,3835
"['VBZ', 'JJ_differ', 'RBR']",1,1,1.0,NO,3836
"['VBZ', 'JJR_tealc']",1,1,1.0,NO,3837
"['VBZ', 'JJR_tealc', 'DT']",1,1,1.0,NO,3838
"['VBZ', 'JJR_tealc', 'DT', 'JJ']",1,1,1.0,NO,3839
"['VBZ', 'JJR_tealc', 'JJ']",1,1,1.0,NO,3840
"['VBZ', 'VB_altern']",1,1,1.0,NO,3841
"['VBZ', 'VB_altern', 'IN']",1,1,1.0,NO,3842
"['VBZ', 'VB_altern', 'IN', 'JJ']",1,1,1.0,NO,3843
"['VBZ', 'VB_altern', 'JJ']",1,1,1.0,NO,3844
"['VBZ', 'NN_differ']",1,1,1.0,NO,3845
"['VBZ', 'NN_differ', 'TO']",1,1,1.0,NO,3846
"['VBZ', 'NN_differ', 'TO', 'DT']",1,1,1.0,NO,3847
"['VBZ', 'NN_differ', 'DT']",1,1,1.0,NO,3848
"['VBZ', 'JJR_bore']",1,1,1.0,NO,3849
"['VBZ', 'JJR_bore', 'NNS']",1,1,1.0,NO,3850
"['VBZ', 'JJR_bore', 'NNS', ""''""]",1,1,1.0,NO,3851
"['VBZ', 'JJR_bore', ""''""]",1,1,1.0,NO,3852
"['VBZ', 'WRB']",2,2,1.0,NO,3853
"['VBZ', 'JJS_most']",2,2,1.0,NO,3854
"['VBZ', 'JJS_most', 'NNS']",2,2,1.0,NO,3855
"['VBZ', 'JJS_most', 'NNS', 'VBD']",2,2,1.0,NO,3856
"['VBZ', 'JJS_most', 'VBD']",2,2,1.0,NO,3857
"['RBR_more', 'JJ', 'RB']",2,2,1.0,YES,3858
"['RBR_more', 'JJ', 'VBG']",2,2,1.0,YES,3859
"['RBR_more', 'JJ', 'NNS']",1,1,1.0,NO,3860
"['RBR_more', 'JJ', 'JJ']",2,2,1.0,NO,3861
"['RBR_more', 'JJ', 'DT']",1,1,1.0,NO,3862
"['RBR_more', 'JJ', 'CC']",5,5,1.0,NO,3863
"['RBR_more', 'JJ', 'WRB']",1,1,1.0,NO,3864
"['RBR_more', 'JJ', 'PRP']",1,1,1.0,NO,3865
"['RBR_more', 'IN', 'PRP']",2,2,1.0,YES,3866
"['RBR_more', 'IN', 'DT']",4,4,1.0,NO,3867
"['RBR_more', 'IN', 'NN']",2,2,1.0,NO,3868
"['RBR_more', 'IN', 'JJ']",2,2,1.0,NO,3869
"['RBR_more', 'IN', 'RB']",1,1,1.0,NO,3870
"['RBR_more', 'NN', 'CC']",1,1,1.0,NO,3871
"['RBR_more', 'NN', 'IN']",1,1,1.0,NO,3872
"['RBR_more', 'RB', 'IN']",5,5,1.0,NO,3873
"['RBR_more', 'RB', 'JJS']",1,1,1.0,NO,3874
"['RBR_more', 'RB', 'NN']",1,1,1.0,NO,3875
"['RBR_more', 'RB', 'JJ']",1,1,1.0,NO,3876
"['RBR_more', 'RB', 'CC']",1,1,1.0,NO,3877
"['RBR_more', 'RB', 'PRP']",1,1,1.0,NO,3878
"['RBR_more', 'VBG']",6,6,1.0,YES,3879
"['RBR_more', 'VBG', 'IN']",4,4,1.0,YES,3880
"['RBR_more', 'DT']",8,8,1.0,NO,3881
"['RBR_more', 'DT', 'NN']",2,2,1.0,NO,3882
"['RBR_more', 'CC']",8,8,1.0,NO,3883
"['RBR_more', 'CC', 'DT']",1,1,1.0,NO,3884
"['RBR_more', 'NNS']",2,2,1.0,NO,3885
"['RBR_more', 'NNS', 'IN']",1,1,1.0,NO,3886
"['RBR_more', 'JJS']",1,1,1.0,NO,3887
"['RBR_more', 'WRB']",1,1,1.0,NO,3888
"['RBR_more', 'TO']",1,1,1.0,NO,3889
"['RBR_more', 'TO', 'VB']",1,1,1.0,NO,3890
"['RBR_more', 'VB']",1,1,1.0,NO,3891
"['JJ', 'IN', 'DT']",8,8,1.0,NO,3892
"['JJ', 'IN', 'DT', 'NNS']",1,1,1.0,NO,3893
"['JJ', 'IN', 'JJS_most']",2,2,1.0,NO,3894
"['JJ', 'IN', 'JJS_most', 'NNS']",2,2,1.0,NO,3895
"['JJ', 'IN', 'JJS_most', 'NNS', 'MD']",2,2,1.0,NO,3896
"['JJ', 'IN', 'JJS_most', 'MD']",2,2,1.0,NO,3897
"['JJ', 'IN', 'NNS']",4,4,1.0,NO,3898
"['JJ', 'IN', 'NNS', 'MD']",2,2,1.0,NO,3899
"['JJ', 'IN', 'MD']",3,3,1.0,NO,3900
"['JJ', 'IN', 'PDT_all']",1,1,1.0,NO,3901
"['JJ', 'IN', 'PDT_all', 'DT']",1,1,1.0,NO,3902
"['JJ', 'IN', 'PDT_all', 'DT', 'NNS']",1,1,1.0,NO,3903
"['JJ', 'IN', 'PDT_all', 'NNS']",1,1,1.0,NO,3904
"['JJ', 'IN', 'JJS_best']",1,1,1.0,NO,3905
"['JJ', 'IN', 'JJS_best', 'NN']",1,1,1.0,NO,3906
"['JJ', 'IN', 'JJS_best', 'NN', 'MD']",1,1,1.0,NO,3907
"['JJ', 'IN', 'JJS_best', 'MD']",1,1,1.0,NO,3908
"['JJ', 'IN', 'NN']",3,3,1.0,NO,3909
"['JJ', 'IN', 'NN', 'MD']",1,1,1.0,NO,3910
"['JJ', 'IN', 'NN', 'RB']",1,1,1.0,NO,3911
"['JJ', 'IN', 'DT_all']",3,3,1.0,NO,3912
"['JJ', 'IN', 'DT_all', 'CC']",1,1,1.0,NO,3913
"['JJ', 'IN', 'DT_all', 'CC', 'DT']",1,1,1.0,NO,3914
"['JJ', 'IN', 'DT_all', 'DT']",1,1,1.0,NO,3915
"['JJ', 'IN', 'DT_all', 'PRP$']",1,1,1.0,NO,3916
"['JJ', 'IN', 'DT_all', 'PRP$', 'NNS']",1,1,1.0,NO,3917
"['JJ', 'IN', 'DT_all', 'NNS']",1,1,1.0,NO,3918
"['JJ', 'IN', 'DT_all', 'NN']",1,1,1.0,NO,3919
"['JJ', 'IN', 'DT_all', 'NN', 'RB']",1,1,1.0,NO,3920
"['JJ', 'IN', 'DT_all', 'RB']",1,1,1.0,NO,3921
"['JJ', 'IN', 'CC']",1,1,1.0,NO,3922
"['JJ', 'IN', 'CC', 'DT']",1,1,1.0,NO,3923
"['JJ', 'IN', 'JJ']",1,1,1.0,NO,3924
"['JJ', 'IN', 'CD']",2,2,1.0,NO,3925
"['JJ', 'IN', 'PRP$']",2,2,1.0,NO,3926
"['JJ', 'IN', 'PRP$', 'NNS']",1,1,1.0,NO,3927
"['JJ', 'IN', 'RB']",1,1,1.0,NO,3928
"['JJ', 'IN', 'WDT']",1,1,1.0,NO,3929
"['JJ', 'VBP', 'IN_like', 'DT']",4,4,1.0,YES,3930
"['JJ', 'VBP', 'IN_like', 'DT', 'NN']",4,4,1.0,YES,3931
"['JJ', 'VBP', 'IN_like', 'NN']",4,4,1.0,YES,3932
"['JJ', 'VBP', 'IN_like', 'JJS']",1,1,1.0,NO,3933
"['JJ', 'VBP', 'IN_like', 'JJS', 'CC']",1,1,1.0,NO,3934
"['JJ', 'VBP', 'IN_like', 'CC']",1,1,1.0,NO,3935
"['JJ', 'VBP', 'DT', 'NN']",4,4,1.0,YES,3936
"['JJ', 'VBP', 'NN']",4,4,1.0,YES,3937
"['JJ', 'VBP', 'PRP']",1,1,1.0,NO,3938
"['JJ', 'VBP', 'VBN']",2,2,1.0,NO,3939
"['JJ', 'VBP', 'JJS_most']",2,2,1.0,NO,3940
